current_timestamp;timestamp_system;timestamp_device;left_gazeray_valid;left_gazeray_direction_x;left_gazeray_direction_y;left_gazeray_direction_z;left_gazeray_origin_x;left_gazeray_origin_y;left_gazeray_origin_z;left_blinking;left_pupil_diameter_valid;left_pupil_diameter_value;left_position_guide_valid;left_position_guide_x;left_position_guide_y;right_gazeray_valid;right_gazeray_direction_x;right_gazeray_direction_y;right_gazeray_direction_z;right_gazeray_origin_x;right_gazeray_origin_y;right_gazeray_origin_z;right_blinking;right_pupil_diameter_valid;right_pupil_diameter_value;right_position_guide_valid;right_position_guide_x;right_position_guide_y
20220203134030108;1071172319;1071172337;True;-0.1017189;0.1914586;0.9762156;-0.03378572;-0.007433038;-0.03171898;False;True;4.060771;True;0.4023564;0.739536;True;-0.01285185;0.2128929;0.9769911;0.03189298;-0.007479235;-0.03054214;False;True;4.037198;True;0.5164669;0.7231625
2022020313403011;1071172319;1071172337;True;-0.1017189;0.1914586;0.9762156;-0.03378572;-0.007433038;-0.03171898;False;True;4.060771;True;0.4023564;0.739536;True;-0.01285185;0.2128929;0.9769911;0.03189298;-0.007479235;-0.03054214;False;True;4.037198;True;0.5164669;0.7231625
20220203134030137;1071205642;1071205660;True;-0.1015975;0.1906793;0.9763808;-0.03378342;-0.007402389;-0.03181279;False;True;4.056356;True;0.4021425;0.7395615;True;-0.01292951;0.214117;0.9767225;0.031889;-0.007482869;-0.03053987;False;True;4.060259;True;0.5163376;0.7231084
20220203134030163;1071222304;1071222322;True;-0.1022202;0.1898023;0.9764867;-0.03378125;-0.007399797;-0.03182188;False;True;4.055356;True;0.4020828;0.7397065;True;-0.01326396;0.2140489;0.976733;0.03188512;-0.007483151;-0.03053449;False;True;4.060441;True;0.5161637;0.7231176
20220203134030192;1071255627;1071255645;True;-0.1038366;0.1899867;0.9762802;-0.03377992;-0.007392623;-0.03185556;False;True;4.051937;True;0.4017501;0.7397709;True;-0.0118677;0.2135817;0.9768532;0.03187889;-0.00748467;-0.03052427;False;True;4.060315;True;0.5161872;0.7232106
20220203134030193;1071255627;1071255645;True;-0.1038366;0.1899867;0.9762802;-0.03377992;-0.007392623;-0.03185556;False;True;4.051937;True;0.4017501;0.7397709;True;-0.0118677;0.2135817;0.9768532;0.03187889;-0.00748467;-0.03052427;False;True;4.060315;True;0.5161872;0.7232106
20220203134030225;1071288950;1071288968;True;-0.1059301;0.1892816;0.9761924;-0.03377807;-0.007382502;-0.03187916;False;True;4.062649;True;0.4013904;0.7398075;True;-0.01086785;0.2137893;0.9768194;0.03187707;-0.007486595;-0.03052165;False;True;4.057212;True;0.5162852;0.7232229
20220203134030247;1071322273;1071322291;True;-0.1064041;0.1889477;0.9762054;-0.0337779;-0.007380489;-0.03188626;False;True;4.062141;True;0.4012954;0.7398645;True;-0.01258266;0.2138663;0.976782;0.03187707;-0.007486595;-0.03052418;False;True;4.055063;True;0.5160167;0.7232189
20220203134030249;1071322273;1071322291;True;-0.1064041;0.1889477;0.9762054;-0.0337779;-0.007380489;-0.03188626;False;True;4.062141;True;0.4012954;0.7398645;True;-0.01258266;0.2138663;0.976782;0.03187707;-0.007486595;-0.03052418;False;True;4.055063;True;0.5160167;0.7232189
20220203134030276;1071338935;1071338953;True;-0.10619;0.1893336;0.9761539;-0.0337779;-0.007379281;-0.0318971;False;True;4.061841;True;0.4012954;0.7398645;True;-0.01258266;0.2138663;0.976782;0.03187707;-0.007486595;-0.03052418;False;True;4.055063;True;0.5160165;0.7232188
20220203134030303;1071372258;1071372276;True;-0.1064248;0.1892919;0.9761365;-0.0337779;-0.007380489;-0.03188626;False;True;4.074992;True;0.4012893;0.7398261;True;-0.01365678;0.2144112;0.976648;0.0318769;-0.007489234;-0.03052165;False;True;4.058052;True;0.5158421;0.7232107
20220203134030331;1071388919;1071388937;True;-0.1074288;0.1890776;0.976068;-0.0337779;-0.007380489;-0.03188626;False;True;4.049997;True;0.4011282;0.7398323;True;-0.0134893;0.2145993;0.9766091;0.03187585;-0.007489234;-0.03052418;False;True;4.055548;True;0.515836;0.7231848
20220203134030332;1071388919;1071388937;True;-0.1074288;0.1890776;0.976068;-0.0337779;-0.007380489;-0.03188626;False;True;4.049997;True;0.4011282;0.7398323;True;-0.0134893;0.2145993;0.9766091;0.03187585;-0.007489234;-0.03052418;False;True;4.055548;True;0.515836;0.7231848
2022020313403036;1071422242;1071422260;True;-0.1086257;0.1889877;0.975953;-0.03377979;-0.007382429;-0.03187916;False;True;4.043986;True;0.4008939;0.7398414;True;-0.01369497;0.2144513;0.9766387;0.03187585;-0.007489234;-0.03052165;False;True;4.055707;True;0.5158029;0.7232016
20220203134030386;1071455565;1071455583;True;-0.107621;0.1893758;0.975989;-0.03377788;-0.007379552;-0.03188974;False;True;4.062997;True;0.4010836;0.7398052;True;-0.0137567;0.2147686;0.9765682;0.03187585;-0.007487034;-0.03052418;False;True;4.054055;True;0.5157933;0.7230881
20220203134030388;1071455565;1071455583;True;-0.107621;0.1893758;0.975989;-0.03377788;-0.007379552;-0.03188974;False;True;4.062997;True;0.4010836;0.7398052;True;-0.0137567;0.2147686;0.9765682;0.03187585;-0.007487034;-0.03052418;False;True;4.054055;True;0.5157933;0.7230881
20220203134030416;1071488888;1071488906;True;-0.1080623;0.1881564;0.9761761;-0.0337766;-0.007382429;-0.03187867;False;True;4.062753;True;0.4010904;0.7399923;True;-0.01385843;0.2147534;0.9765701;0.03187585;-0.007486584;-0.03052446;False;True;4.054065;True;0.5157776;0.7230782
20220203134030443;1071505550;1071505568;True;-0.1078129;0.1877314;0.9762855;-0.03377655;-0.007379871;-0.03187867;False;True;4.074244;True;0.4011343;0.7399908;True;-0.01457258;0.214691;0.9765733;0.03187513;-0.007485938;-0.03052541;False;True;4.05416;True;0.5156435;0.7230697
20220203134030471;1071538873;1071538891;True;-0.108003;0.1896895;0.9758859;-0.03377788;-0.007386929;-0.03186964;False;True;4.064118;True;0.401084;0.7398055;True;-0.01430301;0.2148588;0.9765404;0.03187361;-0.007484843;-0.03052541;False;True;4.064444;True;0.515642;0.7230221
20220203134030473;1071538873;1071538891;True;-0.108003;0.1896895;0.9758859;-0.03377788;-0.007386929;-0.03186964;False;True;4.064118;True;0.401084;0.7398055;True;-0.01430301;0.2148588;0.9765404;0.03187361;-0.007484843;-0.03052541;False;True;4.064444;True;0.515642;0.7230221
20220203134030499;1071572196;1071572214;True;-0.1083697;0.1904616;0.9756948;-0.03377793;-0.007388753;-0.03185963;False;True;4.065115;True;0.4010504;0.739651;True;-0.01306221;0.2149773;0.9765317;0.03187294;-0.00748365;-0.03052446;False;True;4.07338;True;0.5158184;0.7229751
20220203134030526;1071588857;1071588875;True;-0.1085378;0.1907331;0.9756231;-0.03377979;-0.007389583;-0.03185022;False;True;4.072674;True;0.4009926;0.7395576;True;-0.01306075;0.2145244;0.9766314;0.03187294;-0.007481363;-0.03052446;False;True;4.073095;True;0.5158184;0.7229752
20220203134030528;1071588857;1071588875;True;-0.1085378;0.1907331;0.9756231;-0.03377979;-0.007389583;-0.03185022;False;True;4.072674;True;0.4009926;0.7395576;True;-0.01306075;0.2145244;0.9766314;0.03187294;-0.007481363;-0.03052446;False;True;4.073095;True;0.5158184;0.7229752
20220203134030555;1071622180;1071622198;True;-0.1089636;0.1928451;0.9751604;-0.0337814;-0.00739098;-0.03183905;False;True;4.067593;True;0.4009007;0.7391555;True;-0.01246564;0.2150582;0.9765217;0.03187294;-0.007478699;-0.03052873;False;True;4.079861;True;0.5159145;0.7228276
20220203134030581;1071655504;1071655522;True;-0.1091844;0.1928394;0.9751368;-0.03378315;-0.007396918;-0.03181022;False;True;4.091356;True;0.4008997;0.7391053;True;-0.01158158;0.2156678;0.9763981;0.031873;-0.007476079;-0.03052873;False;True;4.086893;True;0.5160598;0.7226649
2022020313403061;1071672165;1071672183;True;-0.1093018;0.1924664;0.9751974;-0.03378346;-0.007397651;-0.03180126;False;True;4.091555;True;0.4009;0.7391055;True;-0.01046683;0.2166592;0.9761913;0.03187323;-0.007473294;-0.03052904;False;True;4.105012;True;0.5162477;0.7224461
20220203134030611;1071672165;1071672183;True;-0.1093018;0.1924664;0.9751974;-0.03378346;-0.007397651;-0.03180126;False;True;4.091555;True;0.4009;0.7391055;True;-0.01046683;0.2166592;0.9761913;0.03187323;-0.007473294;-0.03052904;False;True;4.105012;True;0.5162477;0.7224461
20220203134030638;1071705488;1071705506;True;-0.109133;0.1952186;0.974669;-0.03378346;-0.007408956;-0.03178534;False;True;4.094024;True;0.4009695;0.7388825;True;-0.01042851;0.2174321;0.9760198;0.03187323;-0.007472412;-0.03052904;False;True;4.109969;True;0.5162576;0.7223073
20220203134030665;1071722150;1071722168;True;-0.1090042;0.1947532;0.9747766;-0.03378346;-0.007408956;-0.03177493;False;True;4.111234;True;0.4010241;0.7388805;True;-0.01090948;0.2176027;0.9759765;0.03187566;-0.007471472;-0.03053335;False;True;4.121369;True;0.5162625;0.7222809
20220203134030698;1071755473;1071755491;True;-0.1098105;0.1941942;0.9747976;-0.03378346;-0.007416994;-0.03175058;False;True;4.095002;True;0.4009742;0.7389791;True;-0.01093615;0.219104;0.9756402;0.03188258;-0.007472412;-0.03053586;False;True;4.137001;True;0.51648;0.7221039
202202031340307;1071755473;1071755491;True;-0.1098105;0.1941942;0.9747976;-0.03378346;-0.007416994;-0.03175058;False;True;4.095002;True;0.4009742;0.7389791;True;-0.01093615;0.219104;0.9756402;0.03188258;-0.007472412;-0.03053586;False;True;4.137001;True;0.51648;0.7221039
20220203134030721;1071788796;1071788814;True;-0.1102683;0.1940358;0.9747775;-0.03378346;-0.007419515;-0.03172792;False;True;4.09893;True;0.4009714;0.738883;True;-0.0103818;0.2192012;0.9756244;0.03188681;-0.007473142;-0.03053335;False;True;4.14028;True;0.5166983;0.72211
20220203134030751;1071822119;1071822137;True;-0.108517;0.1942082;0.9749396;-0.03378272;-0.007423619;-0.03172695;False;True;4.099123;True;0.4012861;0.7389674;True;-0.01094205;0.219076;0.9756465;0.03189101;-0.007471472;-0.03053586;False;True;4.151397;True;0.5167447;0.7220974
20220203134030753;1071822119;1071822137;True;-0.108517;0.1942082;0.9749396;-0.03378272;-0.007423619;-0.03172695;False;True;4.099123;True;0.4012861;0.7389674;True;-0.01094205;0.219076;0.9756465;0.03189101;-0.007471472;-0.03053586;False;True;4.151397;True;0.5167447;0.7220974
20220203134030779;1071838780;1071838798;True;-0.1081994;0.1954889;0.9747189;-0.03378215;-0.007426919;-0.03172695;False;True;4.099926;True;0.4013521;0.7388685;True;-0.01010292;0.2190723;0.9756563;0.03189127;-0.007470797;-0.03053712;False;True;4.150901;True;0.5168864;0.7220836
20220203134030805;1071872103;1071872121;True;-0.1075491;0.194147;0.9750591;-0.03378215;-0.007429724;-0.03172231;False;True;4.113124;True;0.4014774;0.7391397;True;-0.01055663;0.2191888;0.9756255;0.03189447;-0.007471472;-0.03053586;False;True;4.1522;True;0.5169146;0.7220854
20220203134030834;1071888765;1071888783;True;-0.1070638;0.194962;0.9749499;-0.03378215;-0.007433263;-0.03172231;False;True;4.123972;True;0.4015539;0.7391368;True;-0.0109607;0.2194097;0.9755713;0.03189652;-0.007472544;-0.03053586;False;True;4.151421;True;0.5169146;0.7220854
20220203134030835;1071888765;1071888783;True;-0.1070638;0.194962;0.9749499;-0.03378215;-0.007433263;-0.03172231;False;True;4.123972;True;0.4015539;0.7391368;True;-0.0109607;0.2194097;0.9755713;0.03189652;-0.007472544;-0.03053586;False;True;4.151421;True;0.5169146;0.7220854
2022020313403086;1071922088;1071922106;True;-0.1077878;0.1937295;0.9751157;-0.0337814;-0.007434723;-0.03171534;False;True;4.123357;True;0.4014844;0.7393175;True;-0.01097592;0.2198641;0.9754688;0.03189726;-0.0074743;-0.03052541;False;True;4.15217;True;0.5169323;0.7220414
20220203134030888;1071955411;1071955429;True;-0.1083202;0.1938357;0.9750357;-0.0337814;-0.007445956;-0.03168665;False;True;4.124608;True;0.4014874;0.7393963;True;-0.007451268;0.2200192;0.9754671;0.0318992;-0.00747602;-0.03051898;False;True;4.152184;True;0.5175455;0.7220546
2022020313403089;1071955411;1071955429;True;-0.1083202;0.1938357;0.9750357;-0.0337814;-0.007445956;-0.03168665;False;True;4.124608;True;0.4014874;0.7393963;True;-0.007451268;0.2200192;0.9754671;0.0318992;-0.00747602;-0.03051898;False;True;4.152184;True;0.5175455;0.7220546
20220203134030918;1071988734;1071988752;True;-0.1087303;0.1928078;0.9751939;-0.0337811;-0.007448079;-0.03166841;False;True;4.136541;True;0.401491;0.7394737;True;-0.006437472;0.2204094;0.9753863;0.03190527;-0.007481197;-0.03050219;False;True;4.174729;True;0.5178949;0.7221425
20220203134030944;1072005396;1072005414;True;-0.1091695;0.1937871;0.9749505;-0.0337811;-0.007464216;-0.03162895;False;True;4.139038;True;0.4015399;0.7394721;True;-0.007160124;0.2206562;0.9753253;0.03190918;-0.007481418;-0.03050014;False;True;4.154395;True;0.5178961;0.7220761
20220203134030973;1072038719;1072038737;True;-0.1079579;0.1931193;0.975218;-0.03378023;-0.007468544;-0.03161082;False;True;4.139452;True;0.401829;0.7395379;True;-0.007176451;0.2210669;0.9752323;0.03192062;-0.007494909;-0.03046509;False;True;4.156023;True;0.5182423;0.7223554
20220203134030975;1072038719;1072038737;True;-0.1079579;0.1931193;0.975218;-0.03378023;-0.007468544;-0.03161082;False;True;4.139452;True;0.401829;0.7395379;True;-0.007176451;0.2210669;0.9752323;0.03192062;-0.007494909;-0.03046509;False;True;4.156023;True;0.5182423;0.7223554
20220203134031;1072072042;1072072060;True;-0.1084457;0.1967256;0.9744427;-0.03377889;-0.007513909;-0.03150003;False;True;4.146899;True;0.4021339;0.7393848;True;-0.006468949;0.2214387;0.9751529;0.03192336;-0.007500109;-0.03044294;False;True;4.157199;True;0.5184329;0.7224044
20220203134031028;1072088703;1072088721;True;-0.1087655;0.1976302;0.9742241;-0.03377874;-0.007530151;-0.03145932;False;True;4.149471;True;0.4022116;0.7393819;True;-0.007261172;0.2226157;0.9748793;0.03192872;-0.00751087;-0.03042505;False;True;4.15901;True;0.5184709;0.7225127
20220203134031031;1072088703;1072088721;True;-0.1087655;0.1976302;0.9742241;-0.03377874;-0.007530151;-0.03145932;False;True;4.149471;True;0.4022116;0.7393819;True;-0.007261172;0.2226157;0.9748793;0.03192872;-0.00751087;-0.03042505;False;True;4.15901;True;0.5184709;0.7225127
20220203134031056;1072122026;1072122044;True;-0.109641;0.1982469;0.9740006;-0.03377706;-0.007556534;-0.03138309;False;True;4.153174;True;0.4023649;0.7394224;True;-0.005730221;0.2236288;0.9746576;0.03193292;-0.007518391;-0.03041216;False;True;4.173295;True;0.5188431;0.7225763
20220203134031084;1072155349;1072155367;True;-0.1092249;0.1983492;0.9740265;-0.03377628;-0.007559185;-0.03138101;False;True;4.188572;True;0.4024612;0.7395158;True;-0.006021398;0.2235457;0.9746748;0.03193547;-0.007519105;-0.03040657;False;True;4.187248;True;0.5188773;0.7226095
20220203134031111;1072172011;1072172029;True;-0.10923;0.1993264;0.9738263;-0.03377628;-0.00756782;-0.03136757;False;True;4.189777;True;0.4024982;0.7395144;True;-0.006079293;0.2226441;0.9748809;0.03193686;-0.007519105;-0.0304059;False;True;4.191107;True;0.5189107;0.7227507
20220203134031113;1072172011;1072172029;True;-0.10923;0.1993264;0.9738263;-0.03377628;-0.00756782;-0.03136757;False;True;4.189777;True;0.4024982;0.7395144;True;-0.006079293;0.2226441;0.9748809;0.03193686;-0.007519105;-0.0304059;False;True;4.191107;True;0.5189107;0.7227507
2022020313403114;1072205334;1072205352;True;-0.1109722;0.1999693;0.9734976;-0.03377628;-0.007604789;-0.03123999;False;True;4.196148;True;0.4026148;0.7394136;True;-0.006084433;0.2232124;0.9747509;0.03194092;-0.007526262;-0.03038777;False;True;4.199534;True;0.5190352;0.7228566
20220203134031168;1072238657;1072238675;True;-0.1266244;0.1424345;0.9816714;-0.03387966;-0.008496428;-0.03008249;False;True;4.367835;True;0.3988758;0.7716148;True;-0.01464798;0.1459857;0.9891783;0.03191006;-0.008217221;-0.02958575;False;True;4.267817;True;0.5165197;0.7542863
20220203134031169;1072238657;1072238675;True;-0.1266244;0.1424345;0.9816714;-0.03387966;-0.008496428;-0.03008249;False;True;4.367835;True;0.3988758;0.7716148;True;-0.01464798;0.1459857;0.9891783;0.03191006;-0.008217221;-0.02958575;False;True;4.267817;True;0.5165197;0.7542863
20220203134031196;1072255318;1072255336;True;-0.1301098;0.08202024;0.9881014;-0.03386026;-0.008870143;-0.03003657;False;True;4.328918;True;0.3989169;0.793149;True;-0.02227102;0.09359495;0.9953613;0.03194366;-0.008775786;-0.0289955;False;True;4.284299;True;0.5162272;0.7779464
20220203134031222;1072288641;1072288659;True;-0.1258486;0.07103393;0.9895031;-0.03389746;-0.008820977;-0.03029456;False;True;4.25596;True;0.3981177;0.7943026;True;-0.02591836;0.08649959;0.9959147;0.03198679;-0.008788664;-0.02912479;False;True;4.272834;True;0.5170037;0.7797577
2022020313403125;1072321965;1072321983;True;-0.1294862;0.07134688;0.9890111;-0.03389746;-0.008820977;-0.03029456;False;True;4.265693;True;0.3975249;0.79418;True;-0.02673575;0.08121119;0.9963383;0.03199236;-0.008791919;-0.02911965;False;True;4.269838;True;0.5170465;0.7806485
20220203134031251;1072321965;1072321983;True;-0.1294862;0.07134688;0.9890111;-0.03389746;-0.008820977;-0.03029456;False;True;4.265693;True;0.3975249;0.79418;True;-0.02673575;0.08121119;0.9963383;0.03199236;-0.008791919;-0.02911965;False;True;4.269838;True;0.5170465;0.7806485
2022020313403128;1072338626;1072338644;True;-0.1260908;0.07280198;0.9893437;-0.03390218;-0.008814244;-0.03033524;False;True;4.244932;True;0.3978774;0.7938172;True;-0.02556262;0.0803705;0.9964373;0.03199574;-0.008796499;-0.02910733;False;True;4.293018;True;0.5173358;0.7809138
20220203134031306;1072371949;1072371967;True;-0.1271366;0.07194673;0.9892725;-0.03390218;-0.008814244;-0.03033524;False;True;4.262492;True;0.3977029;0.7939864;True;-0.02580471;0.07964896;0.996489;0.03200215;-0.008806158;-0.02908908;False;True;4.295731;True;0.5174941;0.7812765
20220203134031308;1072371949;1072371967;True;-0.1271366;0.07194673;0.9892725;-0.03390218;-0.008814244;-0.03033524;False;True;4.262492;True;0.3977029;0.7939864;True;-0.02580471;0.07964896;0.996489;0.03200215;-0.008806158;-0.02908908;False;True;4.295731;True;0.5174941;0.7812765
20220203134031333;1072405272;1072405290;True;-0.1271594;0.06964249;0.9894344;-0.0339086;-0.008832785;-0.03026432;False;True;4.274768;True;0.3975775;0.7947257;True;-0.02685915;0.07940083;0.9964809;0.03200826;-0.008813638;-0.02908173;False;True;4.29576;True;0.5175163;0.7815204
20220203134031361;1072421934;1072421952;True;-0.1267157;0.06884515;0.9895472;-0.0339103;-0.008844594;-0.03023408;False;True;4.284001;True;0.3976263;0.795137;True;-0.02647501;0.07896817;0.9965256;0.03201134;-0.008816043;-0.0290803;False;True;4.303211;True;0.5176717;0.7816675
20220203134031391;1072455257;1072455275;True;-0.1260492;0.07307748;0.9893287;-0.0339103;-0.008874813;-0.03019597;False;True;4.28781;True;0.397775;0.7952881;True;-0.02769842;0.0783273;0.9965428;0.03201876;-0.008811235;-0.02908315;False;True;4.31577;True;0.5177199;0.7816484
20220203134031392;1072455257;1072455275;True;-0.1260492;0.07307748;0.9893287;-0.0339103;-0.008874813;-0.03019597;False;True;4.28781;True;0.397775;0.7952881;True;-0.02769842;0.0783273;0.9965428;0.03201876;-0.008811235;-0.02908315;False;True;4.31577;True;0.5177199;0.7816484
20220203134031418;1072488580;1072488598;True;-0.1250573;0.06886873;0.9897565;-0.03390751;-0.008844594;-0.03023408;False;True;4.283901;True;0.3979839;0.7951239;True;-0.02747115;0.07713015;0.9966426;0.03202536;-0.00880108;-0.02909501;False;True;4.315673;True;0.5179594;0.7815529
20220203134031445;1072505241;1072505259;True;-0.1230081;0.06920695;0.9899896;-0.0339072;-0.008849417;-0.03023658;False;True;4.27535;True;0.3983211;0.795202;True;-0.02549049;0.07697026;0.9967076;0.03202628;-0.008796499;-0.02910733;False;True;4.314179;True;0.5182939;0.7814722
20220203134031473;1072538564;1072538582;True;-0.1213107;0.07120854;0.9900572;-0.03390751;-0.008874813;-0.03019597;False;True;4.287129;True;0.3986265;0.7955499;True;-0.02102247;0.07742859;0.9967763;0.03203026;-0.00880108;-0.02909501;False;True;4.314543;True;0.5190979;0.781517
20220203134031475;1072538564;1072538582;True;-0.1213107;0.07120854;0.9900572;-0.03390751;-0.008874813;-0.03019597;False;True;4.287129;True;0.3986265;0.7955499;True;-0.02102247;0.07742859;0.9967763;0.03203026;-0.00880108;-0.02909501;False;True;4.314543;True;0.5190979;0.781517
20220203134031501;1072571887;1072571905;True;-0.1185421;0.07071254;0.990428;-0.03391064;-0.00887903;-0.03018424;False;True;4.287107;True;0.3989857;0.795707;True;-0.01992423;0.07885747;0.9966869;0.0320311;-0.008811235;-0.02908315;False;True;4.324695;True;0.5192907;0.781581
2022020313403153;1072588549;1072588567;True;-0.1172087;0.07085168;0.9905767;-0.03391732;-0.008879151;-0.03018257;False;True;4.312898;True;0.3989824;0.7957176;True;-0.01674997;0.07950945;0.9966934;0.03203235;-0.008816043;-0.0290803;False;True;4.324266;True;0.5198132;0.7816181
20220203134031531;1072588549;1072588567;True;-0.1172087;0.07085168;0.9905767;-0.03391732;-0.008879151;-0.03018257;False;True;4.312898;True;0.3989824;0.7957176;True;-0.01674997;0.07950945;0.9966934;0.03203235;-0.008816043;-0.0290803;False;True;4.324266;True;0.5198132;0.7816181
20220203134031558;1072621872;1072621890;True;-0.1146607;0.07116042;0.9908527;-0.03391732;-0.008879234;-0.03017936;False;True;4.313632;True;0.3993967;0.7956392;True;-0.01490477;0.07953106;0.996721;0.03203349;-0.008828122;-0.02903566;False;True;4.337656;True;0.5201249;0.781871
20220203134031584;1072655195;1072655213;True;-0.1154398;0.07306722;0.9906235;-0.03390751;-0.008879234;-0.03017936;False;True;4.315226;True;0.3995839;0.7953326;True;-0.01624594;0.07875224;0.9967619;0.03204225;-0.008817269;-0.02904964;False;True;4.361572;True;0.5201985;0.7817289
20220203134031614;1072671856;1072671874;True;-0.115833;0.071844;0.9906671;-0.03389983;-0.008877699;-0.03016636;False;True;4.294008;True;0.3997873;0.7953961;True;-0.02302659;0.07885985;0.9966198;0.03207781;-0.008817269;-0.02904964;False;True;4.362552;True;0.5202546;0.7817165
20220203134031616;1072671856;1072671874;True;-0.115833;0.071844;0.9906671;-0.03389983;-0.008877699;-0.03016636;False;True;4.294008;True;0.3997873;0.7953961;True;-0.02302659;0.07885985;0.9966198;0.03207781;-0.008817269;-0.02904964;False;True;4.362552;True;0.5202546;0.7817165
2022020313403164;1072705180;1072705198;True;-0.1177846;0.07589938;0.9901344;-0.03389408;-0.008949052;-0.02997719;False;True;4.318238;True;0.3998689;0.7963736;True;-0.02267398;0.08065756;0.996484;0.03208796;-0.008817269;-0.029043;False;True;4.363942;True;0.5206152;0.7814111
20220203134031668;1072738503;1072738521;True;-0.1214533;0.069176;0.9901838;-0.03389408;-0.009033735;-0.02958242;False;True;4.317511;True;0.3997589;0.7987601;True;-0.01808879;0.0807998;0.9965662;0.03208876;-0.008817269;-0.029043;False;True;4.351767;True;0.5213379;0.7813805
20220203134031669;1072738503;1072738521;True;-0.1214533;0.069176;0.9901838;-0.03389408;-0.009033735;-0.02958242;False;True;4.317511;True;0.3997589;0.7987601;True;-0.01808879;0.0807998;0.9965662;0.03208876;-0.008817269;-0.029043;False;True;4.351767;True;0.5213379;0.7813805
20220203134031702;1072755164;1072755182;True;-0.1211645;0.07032838;0.990138;-0.03389187;-0.009033735;-0.02958242;False;True;4.318327;True;0.3998751;0.7985713;True;-0.01679128;0.08262108;0.9964396;0.03209182;-0.008817269;-0.029043;False;True;4.364286;True;0.5216339;0.7811142
20220203134031723;1072788487;1072788505;True;-0.1195362;0.06978379;0.9903744;-0.03388271;-0.00901362;-0.02963135;False;True;4.315889;True;0.4003696;0.7981793;True;-0.01678092;0.08157731;0.9965258;0.03209373;-0.00880913;-0.02904637;False;True;4.363739;True;0.5216938;0.7810305
20220203134031754;1072821810;1072821828;True;-0.1165335;0.06856048;0.9908175;-0.03386999;-0.008963019;-0.0297457;False;True;4.307944;True;0.4011271;0.7971327;True;-0.01603932;0.08018522;0.996651;0.03209513;-0.008801709;-0.02904637;False;True;4.349789;True;0.5218458;0.7809986
20220203134031756;1072821810;1072821828;True;-0.1165335;0.06856048;0.9908175;-0.03386999;-0.008963019;-0.0297457;False;True;4.307944;True;0.4011271;0.7971327;True;-0.01603932;0.08018522;0.996651;0.03209513;-0.008801709;-0.02904637;False;True;4.349789;True;0.5218458;0.7809986
20220203134031779;1072855133;1072855151;True;-0.1162929;0.06849893;0.9908502;-0.0338628;-0.008934385;-0.02980778;False;True;4.305663;True;0.4013251;0.7964331;True;-0.01472054;0.080559;0.9966412;0.03209591;-0.0087994;-0.02904978;False;True;4.349798;True;0.5220723;0.7808776
20220203134031808;1072871795;1072871813;True;-0.1165577;0.07140329;0.9906139;-0.03385977;-0.008934385;-0.02980778;False;True;4.307046;True;0.4013796;0.7959609;True;-0.01338045;0.08037253;0.9966751;0.03209703;-0.008797639;-0.02905211;False;True;4.345129;True;0.5223102;0.7808536
20220203134031809;1072871795;1072871813;True;-0.1165577;0.07140329;0.9906139;-0.03385977;-0.008934385;-0.02980778;False;True;4.307046;True;0.4013796;0.7959609;True;-0.01338045;0.08037253;0.9966751;0.03209703;-0.008797639;-0.02905211;False;True;4.345129;True;0.5223102;0.7808536
20220203134031834;1072905118;1072905136;True;-0.2092003;0.1402577;0.9677618;-0.03435243;-0.008350822;-0.03095451;False;True;4.128554;True;0.3689618;0.7712545;True;-0.1124711;0.127139;0.9854877;0.03144829;-0.008308779;-0.02968116;False;True;4.322704;True;0.4871809;0.7601786
20220203134031863;1072921779;1072921797;True;-0.3006474;0.1919064;0.9342287;-0.03501775;-0.008423596;-0.03009844;False;True;4.312703;True;0.3337263;0.7637849;True;-0.1861213;0.175679;0.9666932;0.03074593;-0.007713828;-0.03085635;False;True;4.259329;True;0.4536572;0.7375617
20220203134031892;1072955102;1072955120;True;-0.455961;0.2922907;0.8406341;-0.0360169;-0.008887811;-0.02856902;False;True;4.880953;True;0.276927;0.7622714;True;-0.3325694;0.2351434;0.9132937;0.03014012;-0.008048902;-0.0293623;False;True;4.381889;True;0.4126682;0.7363498
20220203134031894;1072955102;1072955120;True;-0.455961;0.2922907;0.8406341;-0.0360169;-0.008887811;-0.02856902;False;True;4.880953;True;0.276927;0.7622714;True;-0.3325694;0.2351434;0.9132937;0.03014012;-0.008048902;-0.0293623;False;True;4.381889;True;0.4126682;0.7363498
20220203134031919;1072988426;1072988444;True;-0.4463395;0.2431273;0.8612027;-0.0362056;-0.009123326;-0.02825764;False;True;4.52524;True;0.2732098;0.7762756;True;-0.3483679;0.2304131;0.9085977;0.03010646;-0.008372145;-0.02838155;False;True;4.520164;True;0.4101323;0.7445931
20220203134031947;1073005087;1073005105;True;-0.4512271;0.2409446;0.859267;-0.03619933;-0.009135594;-0.02827233;False;True;4.492081;True;0.2724084;0.7771967;True;-0.3550897;0.2278083;0.9066503;0.03014384;-0.008500752;-0.0280722;False;True;4.403331;True;0.4103672;0.7480363
20220203134031949;1073005087;1073005105;True;-0.4512271;0.2409446;0.859267;-0.03619933;-0.009135594;-0.02827233;False;True;4.492081;True;0.2724084;0.7771967;True;-0.3550897;0.2278083;0.9066503;0.03014384;-0.008500752;-0.0280722;False;True;4.403331;True;0.4103672;0.7480363
